Job Title,Company Name,Salary,Location,Description,Posted Days Ago,Skill1,Skill2,Skill3,Skill4,Skill5,Skill6,Skill7,Skill8
Problem Management Engineer,Capleo Global,Not disclosed,Bengaluru,"Work Experience : 0-2 years . Bachelors or Masters degree in Computer Science, Informat...",30+ Days Ago,Computer science,Analytical,Ethernet,Problem management,Incident management,JIRA,Information technology,SDLC
PRODUCT DEVELOPER / MANAGER,Open Door,Not disclosed,Bengaluru,Bachelor / Master Degree / PhD in science or engineering .,30+ Days Ago,Science,Development,Product development,Management,,,,
Technical Trainer,Iobrain,Not disclosed,"Mysuru, Bengaluru",Qualification: BTech / BE( ECE / TC) / M Sc Electronics / Physics / ITI(ECE) or any spe...,30+ Days Ago,Training,Basic,Coding,Project documentation,Manager Program Management,Electronics,Programming,Training and Development
Technical Content Writer,Symetric Systems,Not disclosed,Bengaluru,"• Research, outline, write and edit new and existing content, working closely with var...",30+ Days Ago,Computer science,Data migration,Process documentation,XML,Healthcare,Research,User experience design,Technical support
Senior Content Designer,Varite,Not disclosed,Bengaluru,"Bachelor s degree in English, Journalism, Human-Computer Interaction Design, or another...",30+ Days Ago,Content strategy,Email marketing,Staffing,IT consulting,Interaction design,Credit monitoring,content designing,Digital marketing
BBRC - Research Investigator - Process R&D,Syngene,Not disclosed,Bengaluru(Jigani),The candidate should be willing to work in the lab as an individual contributor with re...,10 Days Ago,Physical Chemistry,Research And Development,Mechanism,Investigation,Chemistry,Process,Research,Physical
Sales & Service Engineer,Orbit Research Associates,Not disclosed,"Mumbai, Hyderabad, Bengaluru",Qualification: B Tech with Electronics/ Instrumentation or MSc - Physics/ Chemistry . C...,30+ Days Ago,electronics,sales service,plc,medical equipment,customer service,presentation skills,engineering,sales
"Graduate Degree, PGDIE/CIDTL/B.Ed. preferred",Neev Academy,Not disclosed,Bengaluru,"Maintain good disciplinary order and child safety standards in the classrooms, on schoo...",1 Day Ago,Supervisor,Usage,Strategic planning,Support services,Mathematics,Monitoring,ICSE,Teaching
Model Risk Capabilities Officer,National Westminster Bank (natwest),Not disclosed,Bengaluru,"We re looking for someone with model and statistics experience, paired with exposure in...",1 Day Ago,Administration,model validation,Compliance,Business Economics,Banking,System design,Mathematics,Management
Lab Chemist,CIEL HR,3-4 Lacs PA,Bengaluru(Attibele Industrial Area +2),PREFERRED CANDIDATE PROFILE . The candidates must have at least 2 years of working expe...,1 Day Ago,Chemistry,Chemical Testing,Chemical Analysis,Chemical Engineering,FTIR,Software testing,Lab,Chemical
Sr Engineer Process Engineering,Globalfoundries,Not disclosed,Bengaluru,Coordinate training to develop shift engineers to perform their respective job assignme...,30+ Days Ago,Fabrication,Training,Career development,Semiconductor,operational support,Process engineering,Analytical,Process Engineer
Senior Technical Documentation Specialist,Bottle Lab Technologies,Not disclosed,Bengaluru,"A strong, convincing portfolio of previous projects; including impact data pointers ...",30+ Days Ago,Computer science,Interpersonal skills,B2B,Technical writing,SAAS,Troubleshooting,Adobe,Continuous improvement
Overseas Education Counselor,Techasoft,Not disclosed,Bengaluru,Attain complete understanding of Students eligibility & suggest the most appropriate Co...,30+ Days Ago,MIS reporting,Interpersonal skills,Client servicing,query,Consultancy,Education Counsellor,Subject Matter Expert,Overseas education
Project & Change Lead,DWS Group,Not disclosed,Bengaluru,Your skills and experience . You have agile experience and master a set of business ana...,30+ Days Ago,Business analysis,Anti money laundering,Banking,Agile,MS Office tools,Scrum,Training and Development,JIRA
Analytics Consultant,Wells Fargo,Not disclosed,Bengaluru,"or a BS / BA degree or higher in a quantitative field such as applied math, statistics,...",5 Days Ago,Data management,Campaign management,MS Office,Risk management,Adobe,Econometrics,Operations,Analytics
Enterprise Information Systems - Developer,Primohunt Corporate,Not disclosed,Bengaluru,Qualifiction: Graduate or Post Graduate in BE/B.Tech/MCA/MSc-IT Experience: 3 years...,30+ Days Ago,System testing,ERP,Application support,IIS,Change management,jQuery,Winforms,Application development
Quantitative Risk Analyst,DWS Group,Not disclosed,"Pune, Bengaluru","Educated to degree level in a quantitative field such physics, mathematics, statistics,...",30+ Days Ago,model validation,C++,Usage,Senior Risk Analyst,Asset management,Risk management,MATLAB,Python
Quantitative Risk Manager - Model Validation,DWS Group,Not disclosed,"Pune, Bengaluru","Educated to post-graduate degree level in a quantitative field such physics, mathematic...",30+ Days Ago,model validation,C++,Usage,Consulting,Asset management,Risk management,Monitoring,Python
Business Development Trainee,Campalin,Not disclosed,Bengaluru,Extensive cold calling (leads are provided) and sometimes lead generation is required ....,30+ Days Ago,Cold calling,Outbound,Lead generation,Sales strategy,Sales,Time management,Subject Matter Expert,MS Office
Engineer Integration Engineering,Globalfoundries,Not disclosed,Bengaluru,"Experience in high volume manufacturing, preferably in semiconductors/ electronics indu...",30+ Days Ago,Fabrication,Analytical skills,Data analysis,process integration,Metrology,Data mining,Manufacturing operations,Operations
Planner,Thepharmadaily,Not disclosed,Bengaluru,Bachelors degree in Commerce or Business Management. Benefits Preferred Skills Competit...,30+ Days Ago,E-learning,Costing,HCPCS,Coding,Project management,Pharma,Scheduling,Medical insurance
Instructional Designer,Vivusoft,Not disclosed,Bengaluru,Work on instructional design projects through the design l...,30+ Days Ago,Health insurance,Intern,Instructional design,Design development,Research,Management,Development,Health
Sales /Marketing Executive,Pranam Infotech,Not disclosed,"Allahabad, Varanasi, Gorakhpur, Kanpur, Lucknow, Bengaluru",Identify new market and new product opportunities Develop relationships with key decisi...,30+ Days Ago,Executive Sales & Marketing,Networking,Corporate,Relationship,Network Executive,Presales,Subject Matter Expert,Sales Executive
Layout Engineer - Trainee,Pravarta Labs,Not disclosed,Bengaluru,Solid understanding of electronics and semiconductor physics preferably to degree level...,30+ Days Ago,Rework,Engineer Trainee,Semiconductor,CAD,Mixed signal design,Perl,Floor planning,Virtuoso
Presales Engineer,Cleartax,Not disclosed,Bengaluru,. Role Requirements . Chartered Accountant (CA) qualification with 4+ years of signific...,30+ Days Ago,Consultative sales,ERP,Interpersonal skills,Sales,Sales Representative,Networking,Subject Matter Expert,Indirect taxation
AP Problem Resolution Process Expert - A,Capgemini,Not disclosed,Bengaluru,Role based in BSv organisation. Leveraging deepening to expert knowledge of Problem Res...,12 Days Ago,accounts payable,invoices processing,Frictionless Finance,Compliance,accounting,Desktop Procedures,Invoicing,Invoice processing
Subject Matter Expert,Equiniti India,Not disclosed,Bengaluru,Support the team deliverable by undertaking a range of roles and tasks when requiredThe...,22 Days Ago,Quality monitoring,Change management,Usage,operational support,Time management,Information security,Subject Matter Expert,Customer experience
"MC Tech Advisory, Senior Associate",RSM Us,Not disclosed,Bengaluru,"We are the leading provider of professional services to the middle market globally, ou...",30+ Days Ago,ERP,Automation,MIS,Consulting,Management consulting,Life sciences,HTML,Financial services
"Subject Matter Expert, BFS",Datamatics,Not disclosed,Bengaluru,"Minimum Bachelors degree in Finance, Business, Law, PGDBF or a related fieldAdvanced de...",4 Days Ago,business operations,retail banking,risk management,project management,data analysis,subject matter expertise,sme,pci dss
Associate SME - Cloud (Openshift),Microland,10-17 Lacs PA,Bengaluru,Candidate must have at least 6-8 years of proven experience supporting OpenShift in an ...,6 Days Ago,Openshift,Kubernetes,Cloud Migration,Cloud Infrastructure,Cloud,Migration,Infrastructure,SME
Associate SME - AIX,Microland,10-16 Lacs PA,Bengaluru,Experience using a ticket management system for work prioritization and daily workload ...,2 Days Ago,Aix,Aix Server,Unix,Unix Server,Unix Administration,Aix Administration,Serv,Server
Jr Manufacturing Associate,Endo Pharmaceuticals,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Execution of batches through DCS to achieve error free operation by following approved ...,15 Days Ago,Manufacturing Associate,Chemistry,Chemical engineering,Equity,Manufacturing,Engineering,Chemical,
Associate Technical Writer,Blue Yonder,Not disclosed,Bengaluru,Experience in conducting appropriate reviews then receives feedback and approvals from ...,19 Days Ago,Hibernate,Copy editing,Publishing,GIT,Architecture,Technical writing,RDBMS,Control system
"Associate Account Manager - Biofuels, India",Chr. Hansen India,Not disclosed,Bengaluru,"An MSc, B / M Tech, optional MBA, with minimum 0 to 5 years experience in ethanol indus...",20 Days Ago,Supply chain,DSO,Sales,Analytical,Power distribution,Genetics,Biology,CRM
Senior Analyst/Associate,Center Study Science Technology Policy,Not disclosed,Bengaluru,The Senior Analyst/Associate would work on WRF-CAMx and/or WRF-Chem modelli...,30+ Days Ago,Unix,Analyst,Data analysis,Chemistry,Linux,Programming,Data processing,high performance computing
Senior Associate/Research Scientist,Center Study Science Technology Policy,Not disclosed,Bengaluru,We are seeking early-career or aspiring scientists with expertise in atmosp...,30+ Days Ago,Data analysis,Chemistry,Packaging,Mentor,Sensors,Research Associate,Cost,Proposal development
Research Associate - Cell Line Development,Umami Bioworks,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru","Bachelor in Biology / Life Science, or related field with more than 5 years of relevant...",29 Days Ago,RED,Cell culture,Biotechnology,Development Manager,Biology,Research Associate,Testing,Line
"Accounting, Sr Associate",Synopsys,Not disclosed,Bengaluru,Degree or master s degree from any recognized university . Should be able to prepare an...,30+ Days Ago,MIS reporting,Payroll processing,Payroll,Journal entries,HRIS,Accounting,MIS,Statutory compliance
Subject Matter Expert,Equiniti India,Not disclosed,Bengaluru,Support the team deliverable by undertaking a range of roles and tasks when requiredThe...,30+ Days Ago,Quality monitoring,Change management,Usage,operational support,Time management,Information security,Subject Matter Expert,Customer experience
"Software Development, Sr Associate",Synopsys,Not disclosed,Bengaluru,Note : This position requires working with business users and technology teams across g...,30+ Days Ago,SAP,Data modeling,XML,Agile,HTTP,JSON,Informatica,JIRA
Junior MICC Associate,NAVITAS LIFE SCIENCES,Not disclosed,Bengaluru,Desirable Skills and Experience . 1-3 years of experience in an MICC role . Graduate or...,30+ Days Ago,Training,Coding,MedDRA,Database,HTML,Life sciences,Pharmacovigilance,Subject Matter Expert
Group Leader/Associate Group Leader,Kemio Solutions,Not disclosed,Bengaluru,Must analytically problem solve in a dynamic laboratory setting Must be able to effecti...,30+ Days Ago,Employee training,CRO,Chemistry,Financial reporting,Compliance,Analytical,Focus,Advocate
